Code CIS,Code CIP13,Code statut,Libellé statut,Date de début,Date mise à jour,Date remise à disposition,Lien ANSM
62918531,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
62826481,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
62820980,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
62705095,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
62607530,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
62457618,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
62027883,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61850771,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
61777273,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61771313,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
61690110,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
61634827,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61633586,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
61462480,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61246828,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61198803,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61155773,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
61096912,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
61043151,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60998361,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60928772,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60685523,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60556852,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60516765,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60453197,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
60424338,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
60403714,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60375058,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
60366319,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
60196176,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
60151544,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
60101406,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineclamoxyltoutesformesoralestousdosagesamoxicilline
60099738,,2,Tension d'approvisionnement,10/10/2022,16/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/amoxicillineacideclavulaniqueaugmentintoutesformesoralestousdosagesamoxicillineacideclavulanique
61969156,,2,Tension d'approvisionnement,05/10/2023,11/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/creon10000ugelulegastroresistantepancreatine
61529057,,2,Tension d'approvisionnement,01/09/2023,11/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/creon25000ugelulegastroresistantepancreatine
66330098,,2,Tension d'approvisionnement,19/08/2022,09/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/hydrocortancyl25pourcentsuspensioninjectableprednisoloneacetatede
67217445,3400956424306,1,Rupture de stock,24/06/2022,04/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methotrexateviatris100mgmlsolutioninjectableflaconsde10mlet50mlmethotrexate
67217445,3400956810680,1,Rupture de stock,24/06/2022,04/01/2024,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/methotrexateviatris100mgmlsolutioninjectableflaconsde10mlet50mlmethotrexate
60664365,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
61681780,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
62756314,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
64361814,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
64679852,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
65063557,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
66883241,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
68337700,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
68906742,,2,Tension d'approvisionnement,15/12/2023,19/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/genotonormminiquickpoudreetsolvantpoursolutioninjectablesomatropine
69026054,,3,Arrêt de commercialisation,07/12/2023,15/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/ozidia5mgcomprimealiberationprolongeeglipizide
61495968,,3,Arrêt de commercialisation,01/12/2023,06/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/imeth25mget10mgcomprimemethotrexate
60819417,,3,Arrêt de commercialisation,01/12/2023,06/12/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/imeth25mget10mgcomprimemethotrexate
63001674,,1,Rupture de stock,08/03/2023,27/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/abirateroneteva500mgcomprimepelliculeabiraterone
66506404,,3,Arrêt de commercialisation,15/06/2023,24/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/integrilin075mgmlet2mgmlsolutioninjectableeptifibatide
60124020,,3,Arrêt de commercialisation,15/06/2023,24/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/integrilin075mgmlet2mgmlsolutioninjectableeptifibatide
67071047,3400939533384,2,Tension d'approvisionnement,13/10/2023,23/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/eurobiol25000ugelulegastroresistantepoudredepancreas
67582344,,3,Arrêt de commercialisation,31/07/2023,15/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/novoeight250uiet1500uipoudreetsolvantpoursolutioninjectableturoctocogalfa
66990599,,3,Arrêt de commercialisation,31/07/2023,15/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/novoeight250uiet1500uipoudreetsolvantpoursolutioninjectableturoctocogalfa
63728481,,2,Tension d'approvisionnement,15/12/2021,08/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pyostacine500mgcomprimepelliculepristinamycine
69255195,,2,Tension d'approvisionnement,06/10/2023,07/11/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/skiacol05pourcentcollyrecyclopentolatechlorhydratede
61581417,,2,Tension d'approvisionnement,09/03/2023,20/10/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/hydrocortisoneupjohn100mgpreparationinjectablehydrocortisonehydrogenosuccinatesodiqued
60084049,,3,Arrêt de commercialisation,06/10/2023,03/10/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/glucagen1mgmlpoudreetsolvantpoursolutioninjectableglucagonchlorhydratede
68430688,,2,Tension d'approvisionnement,06/10/2023,14/09/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/tadalafilquiver20mgcomprimepelliculetadalafil
68706624,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
67240942,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
67089369,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
66928163,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
66594817,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
66202052,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
65086755,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
64110541,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
63111747,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
62672656,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
62294904,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
62096580,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
62013175,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
61749562,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
61209203,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
60571391,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
60260910,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
60003620,,2,Tension d'approvisionnement,06/10/2023,29/08/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/beclometasone200ugdosepoudrepourinhalation50ugdoses100ugdoseet250ugdosesolutionpourinhalationenflaconpressurise400ug1mlet800ug2mlsuspensionpourinhalationparnebuliseurenrecipientunidosebeclometasone
64346723,,2,Tension d'approvisionnement,06/10/2023,27/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fungizone10suspensionbuvableamphotericineb
63941426,,2,Tension d'approvisionnement,06/10/2023,27/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/pylera140mg125mg125mggelulebismuthpotassiquesouscitratedemetronidazoletetracyclinechlorhydratede
68402767,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
65393957,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
65250560,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
65165035,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
64026666,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
63086945,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
61042206,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
60526880,,2,Tension d'approvisionnement,06/10/2023,17/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/specialitesabasederoxithromycine150mgcomprimepelliculeroxithromycine
68211089,,2,Tension d'approvisionnement,06/10/2023,05/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/fungizonenourrissonsetenfants10suspensionbuvableamphotericineb
69864424,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
69666976,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
69200035,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
68853282,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
68830198,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
67652611,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
67537107,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
67411585,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
67187799,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
66730562,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
66640556,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
66297189,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
66216486,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
66203873,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
65788737,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
65537934,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
65398438,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
65163486,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
65009278,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
64949002,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
64793934,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
64233693,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
63552695,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
63226984,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
63080629,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
62743861,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
62597050,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
62440298,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
62390849,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
62171435,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
62002809,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
61539350,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
61335351,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisolone5mget20mgcomprimeorodispersibleetcomprimeeffervescentsecableprednisolonemetasulfobenzoatesodiquede
61162248,,2,Tension d'approvisionnement,06/10/2023,04/07/2023,,https://ansmsantefr/disponibilitesdesproduitsdesante/medicaments/prednisone1mg5mget20mgcomprimesecableprednisone
